GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022300603,435,1630573,Sam Hauser,1610612738,Boston Celtics,3,4,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,15,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,442,1630202,Payton Pritchard,1610612738,Boston Celtics,3,3,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-11,265,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,452,1629052,Oshae Brissett,1610612738,Boston Celtics,3,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,237,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,456,1628436,Luke Kornet,1610612738,Boston Celtics,3,2,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,12,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,464,1628401,Derrick White,1610612738,Boston Celtics,3,2,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,18,134,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,466,1630202,Payton Pritchard,1610612738,Boston Celtics,3,1,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,201,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,468,1627759,Jaylen Brown,1610612738,Boston Celtics,3,1,52,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,4,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,475,1627759,Jaylen Brown,1610612738,Boston Celtics,3,1,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,12,95,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,489,1628401,Derrick White,1610612738,Boston Celtics,3,0,31,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,211,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,492,1627759,Jaylen Brown,1610612738,Boston Celtics,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,34,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,508,1630573,Sam Hauser,1610612738,Boston Celtics,4,11,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-40,252,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,512,1630202,Payton Pritchard,1610612738,Boston Celtics,4,11,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,17,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,517,1630573,Sam Hauser,1610612738,Boston Celtics,4,10,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,11,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,529,1630202,Payton Pritchard,1610612738,Boston Celtics,4,9,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,18,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,532,1628369,Jayson Tatum,1610612738,Boston Celtics,4,8,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,20,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,552,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,7,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,62,92,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,556,1630202,Payton Pritchard,1610612738,Boston Celtics,4,7,36,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,5,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,576,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,6,27,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,169,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,584,1628401,Derrick White,1610612738,Boston Celtics,4,5,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,16,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,603,1628369,Jayson Tatum,1610612738,Boston Celtics,4,4,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-99,237,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,615,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,4,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,53,76,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,618,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,146,121,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,666,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,2,59,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,2,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,634,1628369,Jayson Tatum,1610612738,Boston Celtics,4,2,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,200,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,636,1628436,Luke Kornet,1610612738,Boston Celtics,4,2,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,649,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,239,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,663,1628401,Derrick White,1610612738,Boston Celtics,4,0,42,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,0,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,679,1627759,Jaylen Brown,1610612738,Boston Celtics,4,0,24,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300603,683,1629052,Oshae Brissett,1610612738,Boston Celtics,4,0,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20240121,HOU,BOS,2023-24
Shot Chart Detail,0022300611,7,1627759,Jaylen Brown,1610612738,Boston Celtics,1,11,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,27,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,10,201143,Al Horford,1610612738,Boston Celtics,1,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,169,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,29,201950,Jrue Holiday,1610612738,Boston Celtics,1,9,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,24,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,33,201950,Jrue Holiday,1610612738,Boston Celtics,1,9,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,226,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,35,1627759,Jaylen Brown,1610612738,Boston Celtics,1,9,24,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,27,48,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,39,1627759,Jaylen Brown,1610612738,Boston Celtics,1,9,8,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,17,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,59,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,141,79,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,63,1628401,Derrick White,1610612738,Boston Celtics,1,7,42,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,20,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,67,1627759,Jaylen Brown,1610612738,Boston Celtics,1,7,18,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,40,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,85,1628401,Derrick White,1610612738,Boston Celtics,1,6,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,14,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,90,1627759,Jaylen Brown,1610612738,Boston Celtics,1,6,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-25,295,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,93,201143,Al Horford,1610612738,Boston Celtics,1,5,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,97,1628401,Derrick White,1610612738,Boston Celtics,1,4,57,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,32,115,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,104,1630573,Sam Hauser,1610612738,Boston Celtics,1,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-189,179,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,108,1627759,Jaylen Brown,1610612738,Boston Celtics,1,3,58,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,37,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,123,201950,Jrue Holiday,1610612738,Boston Celtics,1,3,29,Made Shot,Step Back Bank Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,9,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,126,1628369,Jayson Tatum,1610612738,Boston Celtics,1,2,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,129,1628369,Jayson Tatum,1610612738,Boston Celtics,1,2,29,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-80,125,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,132,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,63,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,149,1628369,Jayson Tatum,1610612738,Boston Celtics,1,1,2,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,61,73,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,157,1628369,Jayson Tatum,1610612738,Boston Celtics,1,0,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,180,197,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,161,1628369,Jayson Tatum,1610612738,Boston Celtics,1,0,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-4,91,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,170,1630202,Payton Pritchard,1610612738,Boston Celtics,2,11,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,25,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,172,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,229,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,174,1628436,Luke Kornet,1610612738,Boston Celtics,2,11,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,177,1630573,Sam Hauser,1610612738,Boston Celtics,2,10,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,225,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,181,201950,Jrue Holiday,1610612738,Boston Celtics,2,10,25,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,205,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,188,201950,Jrue Holiday,1610612738,Boston Celtics,2,9,49,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,235,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,191,1628369,Jayson Tatum,1610612738,Boston Celtics,2,9,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,253,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,197,201950,Jrue Holiday,1610612738,Boston Celtics,2,8,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,37,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,209,1630202,Payton Pritchard,1610612738,Boston Celtics,2,8,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,214,1628369,Jayson Tatum,1610612738,Boston Celtics,2,8,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-89,156,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,218,1630202,Payton Pritchard,1610612738,Boston Celtics,2,7,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,164,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,222,201143,Al Horford,1610612738,Boston Celtics,2,7,5,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,31,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,224,201950,Jrue Holiday,1610612738,Boston Celtics,2,6,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,226,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,234,1627759,Jaylen Brown,1610612738,Boston Celtics,2,6,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,26,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,238,1628369,Jayson Tatum,1610612738,Boston Celtics,2,5,58,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,26,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,242,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,29,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,13,135,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,248,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-82,136,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,261,201143,Al Horford,1610612738,Boston Celtics,2,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-39,252,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,269,1628401,Derrick White,1610612738,Boston Celtics,2,4,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,52,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,276,1628436,Luke Kornet,1610612738,Boston Celtics,2,3,41,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,13,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,279,1627759,Jaylen Brown,1610612738,Boston Celtics,2,3,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,21,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,291,1628401,Derrick White,1610612738,Boston Celtics,2,3,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,28,263,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,295,201143,Al Horford,1610612738,Boston Celtics,2,2,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,35,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,302,201950,Jrue Holiday,1610612738,Boston Celtics,2,1,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,257,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,312,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,215,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,314,1627759,Jaylen Brown,1610612738,Boston Celtics,2,0,36,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,15,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,344,201950,Jrue Holiday,1610612738,Boston Celtics,3,11,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,235,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,348,201950,Jrue Holiday,1610612738,Boston Celtics,3,11,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,123,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,352,1628401,Derrick White,1610612738,Boston Celtics,3,10,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,42,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,355,201143,Al Horford,1610612738,Boston Celtics,3,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,220,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,360,1627759,Jaylen Brown,1610612738,Boston Celtics,3,9,36,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,56,126,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,385,1627759,Jaylen Brown,1610612738,Boston Celtics,3,8,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,68,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,389,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,231,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,394,201950,Jrue Holiday,1610612738,Boston Celtics,3,7,31,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,41,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,401,1628369,Jayson Tatum,1610612738,Boston Celtics,3,6,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,413,1627759,Jaylen Brown,1610612738,Boston Celtics,3,6,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,7,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,416,1628369,Jayson Tatum,1610612738,Boston Celtics,3,5,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,66,239,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,425,1630202,Payton Pritchard,1610612738,Boston Celtics,3,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-157,232,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,429,1627759,Jaylen Brown,1610612738,Boston Celtics,3,4,35,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,78,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,432,1628369,Jayson Tatum,1610612738,Boston Celtics,3,4,0,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-54,151,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,435,1628369,Jayson Tatum,1610612738,Boston Celtics,3,3,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,7,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,439,201143,Al Horford,1610612738,Boston Celtics,3,3,6,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,244,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,467,1628401,Derrick White,1610612738,Boston Celtics,3,1,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-119,257,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,478,1630573,Sam Hauser,1610612738,Boston Celtics,3,1,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,481,1628401,Derrick White,1610612738,Boston Celtics,3,0,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-50,256,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,492,1628436,Luke Kornet,1610612738,Boston Celtics,3,0,0,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,38,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,487,1630202,Payton Pritchard,1610612738,Boston Celtics,3,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,499,1628401,Derrick White,1610612738,Boston Celtics,4,11,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,214,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,503,1628369,Jayson Tatum,1610612738,Boston Celtics,4,11,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,17,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,513,1628401,Derrick White,1610612738,Boston Celtics,4,10,36,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,29,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,517,201950,Jrue Holiday,1610612738,Boston Celtics,4,10,23,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-49,254,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,521,1628369,Jayson Tatum,1610612738,Boston Celtics,4,9,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,230,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,525,1628401,Derrick White,1610612738,Boston Celtics,4,9,21,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-17,70,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,528,1630202,Payton Pritchard,1610612738,Boston Celtics,4,8,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,541,1628369,Jayson Tatum,1610612738,Boston Celtics,4,8,8,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-6,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,551,1627759,Jaylen Brown,1610612738,Boston Celtics,4,7,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-4,1,1,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,561,1628369,Jayson Tatum,1610612738,Boston Celtics,4,6,43,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,174,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,581,1628369,Jayson Tatum,1610612738,Boston Celtics,4,5,37,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,31,1,0,20240122,DAL,BOS,2023-24
Shot Chart Detail,0022300611,591,1628401,Derrick White,1610612738,Boston Celtics,4,5,11,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,5,1,0,20240122,DAL,BOS,2023-24
