GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,TEAM_LABEL,SHOT_GROUP
Shot Chart Detail,0029700686,428,679,Jason Caffey,1610612741,Chicago Bulls,4,5,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,429,26,Luc Longley,1610612741,Chicago Bulls,4,5,48,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,431,389,Toni Kukoc,1610612741,Chicago Bulls,4,5,46,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,436,26,Luc Longley,1610612741,Chicago Bulls,4,5,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,76.0,149.0,1,1,19980210,CHI,TOR,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700686,438,679,Jason Caffey,1610612741,Chicago Bulls,4,4,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,16.0,85.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,442,389,Toni Kukoc,1610612741,Chicago Bulls,4,3,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,179.0,173.0,1,1,19980210,CHI,TOR,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700686,446,26,Luc Longley,1610612741,Chicago Bulls,4,3,16,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-87.0,36.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700686,460,26,Luc Longley,1610612741,Chicago Bulls,4,2,24,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,38.0,59.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,468,23,Dennis Rodman,1610612741,Chicago Bulls,4,1,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,470,389,Toni Kukoc,1610612741,Chicago Bulls,4,1,44,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-59.0,40.0,1,1,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700686,472,753,Randy Brown,1610612741,Chicago Bulls,4,1,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,154.0,38.0,1,0,19980210,CHI,TOR,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700686,502,679,Jason Caffey,1610612741,Chicago Bulls,4,0,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980210,CHI,TOR,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,4,937,Scottie Pippen,1610612741,Chicago Bulls,1,11,30,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-3.0,55.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,7,937,Scottie Pippen,1610612741,Chicago Bulls,1,11,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,83.0,59.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,10,937,Scottie Pippen,1610612741,Chicago Bulls,1,10,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-115.0,44.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,14,937,Scottie Pippen,1610612741,Chicago Bulls,1,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,158.0,181.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700696,16,937,Scottie Pippen,1610612741,Chicago Bulls,1,10,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-25.0,87.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,20,26,Luc Longley,1610612741,Chicago Bulls,1,9,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,35.0,98.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,25,166,Ron Harper,1610612741,Chicago Bulls,1,8,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,28,26,Luc Longley,1610612741,Chicago Bulls,1,8,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,30,937,Scottie Pippen,1610612741,Chicago Bulls,1,8,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,39,893,Michael Jordan,1610612741,Chicago Bulls,1,7,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,81.0,87.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,41,893,Michael Jordan,1610612741,Chicago Bulls,1,7,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-87.0,124.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,44,166,Ron Harper,1610612741,Chicago Bulls,1,6,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,53,82,Bill Wennington,1610612741,Chicago Bulls,1,5,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,0.0,147.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,56,937,Scottie Pippen,1610612741,Chicago Bulls,1,5,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-164.0,23.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,64,82,Bill Wennington,1610612741,Chicago Bulls,1,4,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-100.0,14.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,71,893,Michael Jordan,1610612741,Chicago Bulls,1,3,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-98.0,12.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,75,166,Ron Harper,1610612741,Chicago Bulls,1,2,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,78,937,Scottie Pippen,1610612741,Chicago Bulls,1,2,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,81,937,Scottie Pippen,1610612741,Chicago Bulls,1,1,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,90,82,Bill Wennington,1610612741,Chicago Bulls,1,1,4,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-57.0,81.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,93,166,Ron Harper,1610612741,Chicago Bulls,1,0,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,110,937,Scottie Pippen,1610612741,Chicago Bulls,2,11,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,114,893,Michael Jordan,1610612741,Chicago Bulls,2,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-81.0,83.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,116,937,Scottie Pippen,1610612741,Chicago Bulls,2,10,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,121,389,Toni Kukoc,1610612741,Chicago Bulls,2,9,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-158.0,194.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700696,130,893,Michael Jordan,1610612741,Chicago Bulls,2,9,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,133,893,Michael Jordan,1610612741,Chicago Bulls,2,8,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,102.0,1.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,144,893,Michael Jordan,1610612741,Chicago Bulls,2,7,56,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,149,170,Joe Kleine,1610612741,Chicago Bulls,2,7,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,153,893,Michael Jordan,1610612741,Chicago Bulls,2,7,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21.0,1.0,218.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,162,937,Scottie Pippen,1610612741,Chicago Bulls,2,6,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,224.0,-18.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700696,166,679,Jason Caffey,1610612741,Chicago Bulls,2,5,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,169,389,Toni Kukoc,1610612741,Chicago Bulls,2,4,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,170,679,Jason Caffey,1610612741,Chicago Bulls,2,4,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,173,893,Michael Jordan,1610612741,Chicago Bulls,2,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,115.0,1.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,177,893,Michael Jordan,1610612741,Chicago Bulls,2,4,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,89.0,14.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,183,893,Michael Jordan,1610612741,Chicago Bulls,2,3,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,10.0,83.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,191,893,Michael Jordan,1610612741,Chicago Bulls,2,2,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8.0,81.0,16.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,194,753,Randy Brown,1610612741,Chicago Bulls,2,2,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,91.0,132.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,195,23,Dennis Rodman,1610612741,Chicago Bulls,2,2,24,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,199,893,Michael Jordan,1610612741,Chicago Bulls,2,2,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,204,23,Dennis Rodman,1610612741,Chicago Bulls,2,1,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-115.0,33.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,209,679,Jason Caffey,1610612741,Chicago Bulls,2,0,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,213,893,Michael Jordan,1610612741,Chicago Bulls,2,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,117.0,-1.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,216,893,Michael Jordan,1610612741,Chicago Bulls,2,0,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,104.0,29.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,221,937,Scottie Pippen,1610612741,Chicago Bulls,3,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,83.0,164.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,225,893,Michael Jordan,1610612741,Chicago Bulls,3,11,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-106.0,-8.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,228,26,Luc Longley,1610612741,Chicago Bulls,3,10,25,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-8.0,44.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,232,166,Ron Harper,1610612741,Chicago Bulls,3,9,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,240,26,Luc Longley,1610612741,Chicago Bulls,3,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-98.0,-5.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,245,26,Luc Longley,1610612741,Chicago Bulls,3,8,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,260,166,Ron Harper,1610612741,Chicago Bulls,3,6,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-139.0,29.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,266,166,Ron Harper,1610612741,Chicago Bulls,3,5,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,279,166,Ron Harper,1610612741,Chicago Bulls,3,4,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14.0,-76.0,128.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,281,166,Ron Harper,1610612741,Chicago Bulls,3,4,41,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,287,937,Scottie Pippen,1610612741,Chicago Bulls,3,3,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,100.0,27.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,298,389,Toni Kukoc,1610612741,Chicago Bulls,3,2,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,300,389,Toni Kukoc,1610612741,Chicago Bulls,3,2,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,160.0,126.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,302,893,Michael Jordan,1610612741,Chicago Bulls,3,1,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,70.0,143.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,313,937,Scottie Pippen,1610612741,Chicago Bulls,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22.0,57.0,220.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,323,146,Jud Buechler,1610612741,Chicago Bulls,4,11,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,201.0,78.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,327,937,Scottie Pippen,1610612741,Chicago Bulls,4,10,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,-6.0,203.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,329,389,Toni Kukoc,1610612741,Chicago Bulls,4,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,0.0,151.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,333,937,Scottie Pippen,1610612741,Chicago Bulls,4,9,23,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-44.0,53.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,335,23,Dennis Rodman,1610612741,Chicago Bulls,4,8,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-29.0,10.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,336,23,Dennis Rodman,1610612741,Chicago Bulls,4,8,38,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,338,753,Randy Brown,1610612741,Chicago Bulls,4,8,36,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,340,753,Randy Brown,1610612741,Chicago Bulls,4,8,36,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,351,937,Scottie Pippen,1610612741,Chicago Bulls,4,7,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,196.0,87.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,357,389,Toni Kukoc,1610612741,Chicago Bulls,4,7,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,158.0,181.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700696,363,389,Toni Kukoc,1610612741,Chicago Bulls,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,40.0,246.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700696,368,893,Michael Jordan,1610612741,Chicago Bulls,4,5,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-106.0,48.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,370,893,Michael Jordan,1610612741,Chicago Bulls,4,5,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,389,893,Michael Jordan,1610612741,Chicago Bulls,4,4,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,23.0,98.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700696,391,26,Luc Longley,1610612741,Chicago Bulls,4,3,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,395,893,Michael Jordan,1610612741,Chicago Bulls,4,3,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,403,937,Scottie Pippen,1610612741,Chicago Bulls,4,2,55,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-48.0,-8.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,411,937,Scottie Pippen,1610612741,Chicago Bulls,4,2,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-1.0,53.0,1,0,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700696,428,893,Michael Jordan,1610612741,Chicago Bulls,4,0,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980211,CHH,CHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700712,3,26,Luc Longley,1610612741,Chicago Bulls,1,11,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-182.0,3.0,1,1,19980213,CHI,ATL,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700712,5,26,Luc Longley,1610612741,Chicago Bulls,1,10,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-158.0,70.0,1,1,19980213,CHI,ATL,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700712,7,893,Michael Jordan,1610612741,Chicago Bulls,1,10,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19980213,CHI,ATL,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700712,11,166,Ron Harper,1610612741,Chicago Bulls,1,9,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,177.0,10.0,1,0,19980213,CHI,ATL,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700712,15,166,Ron Harper,1610612741,Chicago Bulls,1,9,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,68.0,14.0,1,0,19980213,CHI,ATL,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700712,17,893,Michael Jordan,1610612741,Chicago Bulls,1,9,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-143.0,-18.0,1,1,19980213,CHI,ATL,1997-98,Bulls 1997-98,Mid-range
